,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
28,박진태,2,2,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.28,1.29,0.023
29,이인복,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.25,0.10,0.023
30,장시환,6,4,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0.000,0.333,0.000,0.333,0.86,0.15,0.019
31,김진영,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,1.37,-0.14,0.017
32,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
33,신정락,3,2,1,1,0,0,1,4,1,0,0,1,0,0,1,0,0,0,0.500,0.667,2.000,2.667,0.05,0.93,0.017
34,김진성,5,4,0,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.500,0.600,0.500,1.100,0.30,-0.32,0.014
35,김명신,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,0.84,-0.04,0.012
36,김종수,1,1,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.20,1.71,0.010
37,김세현,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.34,0.13,0.010
38,백정현,2,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.500,0.500,1.000,1.500,0.82,0.17,0.008
39,신재웅,1,1,1,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1.000,1.000,3.000,4.000,0.09,0.27,0.007
40,라이트,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1.24,0.12,0.006
41,한승지,1,1,1,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.04,1.64,0.004
42,뷰캐넌,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.000,0.333,0.000,0.333,0.14,-0.56,0.003
43,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
44,임규빈,2,2,1,2,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.500,2.500,0.03,0.96,0.002
45,김승범,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.06,1.00,0.002
46,유원상,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0.000,,,0.16,-0.18,0.002
47,조영건,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.38,0.12,0.002
48,김주한,2,2,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.44,0.02,0.001
49,김건태,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.39,0.18,0.001
50,오현택,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.02,0.13,0.001
51,김찬호,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.02,0.40,0.001
52,황영국,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.02,0.28,0.001
53,소이현,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.17,0.10,0.000
54,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
55,김원중,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
56,김대우,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
57,고영창,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.03,0.02,0.000
58,박진형,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
59,김주온,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.00,-0.12,0.000
60,강윤구,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
61,이현호,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
62,윤호솔,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.01,-0.25,0.000
63,진명호,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.06,-0.21,0.000
64,윤희상,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
65,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
66,이대은,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
67,김범수,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
68,이현승,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
69,권오준,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
70,요키시,6,5,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.200,0.333,0.200,0.533,0.83,-0.08,0.000
71,최준용,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.01,-0.12,0.000
72,채지선,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
73,문동욱,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.01,-0.25,0.000
74,김기탁,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.01,-0.26,0.000
75,김강률,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.00,0.28,0.000
76,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
77,배재환,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.03,-0.54,-0.001
78,이원준,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.02,-0.93,-0.001
79,최원준,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.60,0.04,-0.001
80,이상화,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.01,-0.18,-0.001
81,양기현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.14,-0.18,-0.003
82,조성운,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.13,-0.26,-0.003
83,안영명,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.07,-0.44,-0.003
84,이형범,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.16,-0.12,-0.004
85,알칸타라,4,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.250,0.250,0.500,0.750,0.66,-0.11,-0.004
86,손동현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.20,-0.18,-0.005
87,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
88,김이환,4,4,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.250,0.250,0.250,0.500,1.00,-0.04,-0.005
89,김재웅,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0.23,-0.08,-0.005
90,스트레일리,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.51,-0.39,-0.005
91,강동연,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.83,-0.07,-0.006
92,김현준,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.11,-0.72,-0.006
93,윤명준,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.42,-0.36,-0.006
94,가뇽,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.250,0.250,0.250,0.500,0.43,-0.38,-0.006
95,최지광,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.25,-0.25,-0.007
96,김상수,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.27,-0.26,-0.007
97,손정욱,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,0.11,-1.62,-0.007
98,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
99,쿠에바스,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.000,0.500,0.000,0.500,0.47,-0.21,-0.007
100,박시영,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.27,-0.82,-0.007
101,노성호,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.36,-0.34,-0.010
102,백승건,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.49,-0.18,-0.012
103,홍상삼,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.333,0.000,0.333,1.12,-0.24,-0.012
104,양현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.54,-0.43,-0.013
105,장필준,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.49,-0.12,-0.013
106,홍정우,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.51,-0.12,-0.013
107,채드벨,4,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.333,0.333,0.333,0.667,0.71,-0.55,-0.013
108,윤정현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.49,-0.66,-0.013
109,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
110,김정빈,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.76,-0.29,-0.014
111,이태양,4,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0.333,0.333,0.333,0.667,0.21,-0.61,-0.015
112,정해영,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.61,-0.34,-0.017
113,노경은,2,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1.000,1.000,1.000,2.000,1.10,-0.20,-0.021
114,루친스키,4,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.250,0.250,0.250,0.500,0.73,-0.24,-0.021
115,김민규,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.80,-0.26,-0.021
116,남재현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,0.46,-0.97,-0.021
117,김건국,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,0.49,-0.84,-0.022
118,구창모,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.91,-0.18,-0.023
119,허윤동,5,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.400,0.400,0.400,0.800,0.89,-0.10,-0.025
120,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
121,함덕주,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.90,-0.46,-0.028
122,최성영,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.250,0.000,0.250,0.77,-0.40,-0.029
123,임창민,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.58,-0.43,-0.029
124,양승철,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.500,0.500,0.500,1.000,1.30,-0.32,-0.030
125,홍성민,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.000,1.000,1.000,2.000,1.59,-0.09,-0.031
126,유희관,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.61,-0.58,-0.031
127,김윤수,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.65,-0.56,-0.032
128,신민혁,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.09,-0.84,-0.033
129,이승현,3,2,0,2,0,0,0,2,0,0,1,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.96,-0.31,-0.036
130,송명기,3,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.40,-0.36,-0.037
131,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
132,이상민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.51,-0.26,-0.038
133,이건욱,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.40,-0.75,-0.038
134,이영하,6,5,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0.200,0.333,0.200,0.533,1.16,0.57,-0.039
135,장원삼,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.79,-0.51,-0.042
136,권휘,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.55,-0.46,-0.048
137,조현우,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.83,-0.25,-0.052
138,박정수,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.333,0.000,0.333,1.26,-0.24,-0.056
139,김태훈,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.07,-0.52,-0.057
140,박치국,5,5,0,2,0,1,0,4,2,0,0,0,0,0,1,0,0,0,0.400,0.400,0.800,1.200,0.61,0.97,-0.058
141,문경찬,4,4,0,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.250,0.250,0.250,0.500,1.38,-0.70,-0.060
142,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
143,양현종,7,6,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0.167,0.167,0.167,0.333,1.02,-0.69,-0.061
144,조영우,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.51,-1.82,-0.062
145,원태인,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.22,-0.60,-0.065
146,박종기,4,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0.000,0.000,0.000,0.000,1.18,-1.04,-0.066
147,이보근,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.000,0.333,0.000,0.333,2.15,-0.98,-0.066
148,서준원,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.92,-0.75,-0.072
149,서진용,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,1.06,-0.97,-0.080
150,강재민,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.74,-0.81,-0.080
151,한현희,5,5,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.200,0.200,0.200,0.400,1.07,-0.71,-0.081
152,배제성,10,9,1,2,0,0,0,2,0,0,0,1,0,0,2,0,0,0,0.222,0.300,0.222,0.522,0.86,-1.26,-0.084
153,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
154,소형준,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.83,-1.02,-0.087
155,김대우,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.83,-1.51,-0.108
156,원종현,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,3.60,-0.52,-0.117
157,라이블리,7,7,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.143,0.143,0.143,0.286,1.02,-1.09,-0.118
158,이승호,6,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.167,0.000,0.167,0.87,-1.35,-0.125
159,안우진,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,2.07,-0.89,-0.141
160,최채흥,9,9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.111,0.111,0.111,0.222,0.92,-1.94,-0.208
