,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
99,임정호,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.23,-0.12,-0.009
100,고효준,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.34,-0.34,-0.010
101,장지훈,3,2,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.000,0.333,0.000,0.333,0.19,-0.24,-0.013
102,안영명,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.26,-0.22,-0.013
103,이대은,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.25,-0.60,-0.015
104,이건욱,4,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.37,0.52,-0.015
105,전유수,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.333,0.000,0.333,0.40,0.56,-0.017
106,김민우,3,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0.000,0.333,0.000,0.333,1.42,-0.02,-0.018
107,라이블리,6,5,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.200,0.333,0.200,0.533,1.02,-0.31,-0.020
108,배재환,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.91,-0.34,-0.022
109,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
110,데스파이네,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.57,-0.36,-0.022
111,채지선,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.47,0.46,-0.023
112,오현택,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.94,-0.12,-0.024
113,킹엄,3,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.000,0.333,0.000,0.333,1.45,0.00,-0.024
114,가뇽,5,3,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,2,0.333,0.200,0.333,0.533,0.73,-0.25,-0.024
115,김대우,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.82,-0.84,-0.025
116,송명기,6,5,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.000,0.167,0.000,0.167,0.84,-0.58,-0.025
117,이현승,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,0.55,-0.84,-0.029
118,소형준,3,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.99,-0.25,-0.030
119,김영규,5,5,0,3,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0.600,0.600,0.600,1.200,0.76,-0.59,-0.031
120,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
121,김진영,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.26,-0.25,-0.035
122,장현식,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.71,-0.26,-0.043
123,문승원,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.56,-0.83,-0.044
124,백승건,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.13,-0.61,-0.044
125,샘슨,6,6,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.91,-0.42,-0.047
126,강동연,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.68,-0.89,-0.048
127,조상우,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,2.12,-0.18,-0.053
128,백정현,6,6,2,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.167,0.167,0.167,0.333,0.70,0.08,-0.054
129,안우진,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2.02,-0.54,-0.056
130,박진우,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,2.26,-0.26,-0.058
131,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
132,라이트,7,7,1,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.429,0.429,0.571,1.000,1.15,-0.61,-0.060
133,이상화,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2.30,-0.25,-0.064
134,이민우,12,10,2,3,2,0,0,5,2,0,0,1,1,0,3,0,0,0,0.300,0.417,0.500,0.917,0.80,0.95,-0.069
135,장필준,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.29,-0.43,-0.069
136,한현희,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2.44,-0.63,-0.072
137,김기훈,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.000,0.333,0.000,0.333,0.99,-0.62,-0.072
138,박세웅,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.00,-0.84,-0.081
139,이영하,9,8,1,2,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0.250,0.333,0.250,0.583,1.04,-0.26,-0.084
140,이현호,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,2.67,-0.77,-0.089
141,김정빈,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.000,0.333,0.000,0.333,1.38,-0.60,-0.092
142,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
143,김윤수,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.333,0.333,0.333,0.667,0.86,-0.64,-0.098
144,유원상,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.250,0.000,0.250,1.33,-0.50,-0.101
145,이승현,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.000,0.000,0.000,0.000,0.98,-1.09,-0.102
146,우규민,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.55,-0.83,-0.124
147,스트레일리,9,8,0,1,0,1,0,3,0,0,0,1,0,0,3,0,0,0,0.125,0.222,0.375,0.597,0.77,-1.15,-0.129
148,최채흥,8,8,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0.250,0.250,0.250,0.500,1.14,-1.28,-0.143
149,홍성민,4,4,1,1,0,0,1,4,1,0,0,0,0,0,0,1,0,0,0.250,0.250,1.000,1.250,1.41,-0.49,-0.144
150,김원중,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2.66,-0.66,-0.147
151,김재윤,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,3.32,-0.89,-0.153
152,브룩스,12,11,1,2,0,0,0,2,2,0,0,0,0,0,3,0,0,1,0.182,0.167,0.182,0.349,0.76,-1.62,-0.153
153,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
154,윤대경,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,2.09,-0.68,-0.155
155,김이환,6,4,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0.000,0.167,0.000,0.167,1.20,-1.77,-0.156
156,장시환,5,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,1.02,-1.65,-0.157
157,알칸타라,11,10,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0.000,0.091,0.000,0.091,0.81,-1.70,-0.161
158,이승호,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,1.00,-1.66,-0.164
159,요키시,8,8,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.125,0.125,0.125,0.250,0.94,-1.85,-0.165
160,김민,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,1.46,-2.37,-0.233
161,서진용,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.333,0.000,0.333,3.78,-0.87,-0.233
162,루친스키,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.000,0.000,0.000,0.000,1.36,-2.49,-0.236
163,배제성,10,8,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0.125,0.300,0.125,0.425,1.00,-2.80,-0.255
