,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
119,김선기,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.27,-0.34,-0.008
120,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
121,조영건,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,0.13,-0.83,-0.009
122,박주성,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.41,-0.82,-0.010
123,손동현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.42,-0.12,-0.011
124,차우찬,3,2,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0.000,0.333,0.000,0.333,0.81,-0.24,-0.012
125,이정용,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.38,0.08,-0.012
126,김재윤,4,3,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0.333,0.500,0.333,0.833,1.35,0.08,-0.015
127,최성훈,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.66,-0.26,-0.016
128,오승환,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.75,-0.26,-0.019
129,박준표,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.47,-0.76,-0.021
130,요키시,6,6,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.167,0.167,0.667,0.833,0.97,-0.38,-0.022
131,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
132,김진영,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.90,-0.26,-0.023
133,소형준,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.333,0.000,0.333,0.85,-0.28,-0.023
134,조영우,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.32,-0.62,-0.024
135,정영일,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.97,-0.18,-0.024
136,박치국,6,4,0,1,0,0,0,1,1,0,0,2,0,2,0,1,0,0,0.250,0.500,0.250,0.750,1.61,-0.04,-0.025
137,정우람,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.250,0.250,0.250,0.500,1.05,-0.58,-0.025
138,데스파이네,8,7,1,2,1,0,0,3,2,0,0,1,0,0,0,0,0,0,0.286,0.375,0.429,0.804,1.07,-0.46,-0.025
139,임창민,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.250,0.000,0.250,0.79,-0.69,-0.026
140,이건욱,7,7,0,2,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0.286,0.286,0.286,0.571,1.21,-0.45,-0.027
141,박주홍,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.91,-0.34,-0.028
142,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
143,장민재,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0.41,-0.22,-0.031
144,김재웅,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.70,-0.58,-0.032
145,김명찬,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.20,-0.82,-0.032
146,김진성,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.75,-0.62,-0.034
147,김정빈,5,5,2,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0.400,0.400,1.000,1.400,1.57,0.53,-0.040
148,이상민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.91,-0.51,-0.043
149,이태양,5,5,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.400,0.400,0.400,0.800,0.90,-0.11,-0.044
150,정해영,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.91,-0.44,-0.045
151,김종수,6,6,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.83,-0.50,-0.055
152,이영준,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.81,-0.91,-0.068
153,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
154,한현희,6,6,1,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0.167,0.167,0.333,0.500,1.18,-0.87,-0.071
155,우규민,3,3,0,1,1,0,0,2,2,0,0,0,0,0,0,1,0,0,0.333,0.333,0.667,1.000,1.29,0.33,-0.073
156,홍성민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2.57,-0.37,-0.077
157,신민혁,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,0.61,-1.35,-0.082
158,최채흥,6,6,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.167,0.167,0.333,0.500,1.12,-0.79,-0.085
159,최원태,10,9,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0.222,0.200,0.222,0.422,0.93,-1.17,-0.087
160,최동환,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,0.32,-1.93,-0.089
161,김범수,6,5,1,1,0,0,0,1,0,0,0,1,0,1,2,1,0,0,0.200,0.333,0.200,0.533,0.80,-1.26,-0.091
162,채지선,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,3.27,-0.38,-0.092
163,윤대경,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,1.89,-0.50,-0.105
164,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
165,정우영,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.250,0.250,0.250,0.500,1.93,-0.77,-0.113
166,쿠에바스,9,7,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0.000,0.111,0.000,0.111,0.77,-0.67,-0.117
167,이승진,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.51,-0.86,-0.119
168,루친스키,8,7,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.143,0.250,0.143,0.393,0.93,-1.07,-0.123
169,김상수,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.24,-0.88,-0.125
170,박진우,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,1.82,-1.23,-0.129
171,이승호,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.167,0.167,0.167,0.333,1.11,-1.20,-0.132
172,양현,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.43,-1.81,-0.149
173,박상원,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.000,0.000,0.000,0.000,1.55,-1.19,-0.159
174,윌슨,12,12,0,3,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0.250,0.250,0.250,0.500,0.88,-2.72,-0.178
175,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
176,김민우,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.83,-2.06,-0.178
177,브룩스,9,8,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0.125,0.222,0.250,0.472,1.19,-2.13,-0.188
178,배제성,17,15,2,1,0,0,1,4,1,0,0,2,0,0,2,0,0,0,0.067,0.177,0.267,0.443,1.07,-2.31,-0.227
