,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
69,박진태,1,1,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.00,1.24,0.000
70,남재현,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
71,김민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.01,-0.12,0.000
72,남호,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.01,-0.63,0.000
73,서균,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.00,-0.33,0.000
74,김기훈,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.01,-0.44,0.000
75,심창민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.01,-0.26,0.000
76,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
77,황인준,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
78,장필준,4,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.250,0.250,0.250,0.500,0.64,-0.75,-0.001
79,하준호,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.02,-0.26,-0.001
80,박정수,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.02,-0.30,-0.001
81,황영국,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.02,-0.26,-0.001
82,오주원,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.04,-0.38,-0.001
83,송은범,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.333,0.000,0.333,1.27,-0.19,-0.001
84,김영규,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.500,0.000,0.500,0.45,0.02,-0.001
85,최지광,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,1.51,-0.22,-0.002
86,김주온,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.08,-0.18,-0.002
87,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
88,최성훈,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.03,0.25,-0.002
89,김지용,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.07,-0.12,-0.002
90,이승진,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.69,-0.02,-0.002
91,이상규,3,2,1,1,0,0,1,4,3,0,0,1,0,0,1,0,0,0,0.500,0.667,2.000,2.667,0.05,2.95,-0.002
92,홍상삼,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.07,-0.18,-0.002
93,김현준,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.05,-0.38,-0.002
94,정우람,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.08,-0.18,-0.002
95,문동욱,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.06,-0.25,-0.002
96,손정욱,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.11,-0.63,-0.003
97,조영건,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.07,-0.44,-0.004
98,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
99,김선기,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.17,-0.26,-0.004
100,이정용,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.15,-0.38,-0.004
101,양기현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,0.16,-0.57,-0.006
102,신민혁,4,4,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,0.42,0.11,-0.006
103,고영창,4,4,1,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.250,0.250,0.500,0.750,0.08,0.14,-0.007
104,홍건희,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,0.99,-0.23,-0.008
105,노성호,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.333,0.000,0.333,0.55,-0.22,-0.010
106,최세창,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.20,-0.73,-0.011
107,오승환,2,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.500,0.500,1.000,1.500,1.49,0.38,-0.012
108,조영우,3,3,1,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0.333,0.333,1.333,1.667,1.00,0.25,-0.013
109,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
110,백승건,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,1.05,-0.19,-0.013
111,장시환,4,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.250,0.250,0.250,0.500,0.89,-0.62,-0.014
112,박주홍,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.57,-0.25,-0.016
113,윤정현,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0.53,-0.30,-0.016
114,김주한,3,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.333,0.000,0.333,0.38,-0.23,-0.016
115,박상원,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.68,-0.12,-0.017
116,장민재,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.000,0.500,0.000,0.500,0.27,-0.39,-0.018
117,김대현,3,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.333,0.333,0.333,0.667,0.25,-0.54,-0.018
118,김민우,5,5,1,1,0,0,1,4,1,0,0,0,0,0,2,0,0,0,0.200,0.200,0.800,1.000,1.11,-0.42,-0.024
119,원종현,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.51,-0.30,-0.025
120,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
121,이형범,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.01,-0.47,-0.026
122,구창모,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.000,0.000,0.000,0.000,0.95,-0.32,-0.026
123,정영일,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.15,-0.18,-0.029
124,김진성,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.60,-0.07,-0.029
125,박진우,3,3,0,1,0,0,0,1,2,0,0,0,0,0,1,1,0,0,0.333,0.333,0.333,0.667,1.60,0.82,-0.032
126,이승호,4,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.250,0.250,0.250,0.500,1.15,-0.53,-0.033
127,브룩스,6,6,1,1,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0.167,0.167,0.333,0.500,0.98,-0.39,-0.035
128,데스파이네,7,7,1,2,0,0,1,5,2,0,0,0,0,0,2,1,0,0,0.286,0.286,0.714,1.000,0.99,-0.34,-0.038
129,뷰캐넌,5,5,1,1,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0.200,0.200,0.400,0.600,0.78,-0.76,-0.038
130,소형준,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.56,-0.35,-0.040
131,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
132,함덕주,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.80,-0.18,-0.045
133,양현,3,3,0,2,1,0,0,3,0,0,0,0,0,0,0,1,0,0,0.667,0.667,1.000,1.667,0.98,0.60,-0.045
134,강재민,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.97,-0.58,-0.047
135,쿠에바스,7,6,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.167,0.286,0.167,0.452,0.79,-0.82,-0.049
136,브리검,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.98,-0.52,-0.050
137,배재환,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.80,-0.25,-0.050
138,주권,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,2.08,0.02,-0.051
139,최동환,5,5,0,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0.200,0.200,0.400,0.600,0.34,0.09,-0.051
140,백정현,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.12,-0.50,-0.054
141,한현희,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.74,-0.56,-0.057
142,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
143,윤명준,4,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.250,0.250,0.250,0.500,0.79,-0.66,-0.058
144,임찬규,8,7,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.143,0.250,0.143,0.393,1.21,-0.95,-0.068
145,이대은,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.05,-1.09,-0.074
146,최원준,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.66,-1.18,-0.075
147,김세현,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.500,0.500,0.500,1.000,1.28,-0.70,-0.076
148,이보근,3,3,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,1.49,-0.68,-0.076
149,이태양,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.84,-1.35,-0.080
150,이승현,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.00,-1.62,-0.090
151,라이블리,5,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.200,0.200,0.200,0.400,1.34,-1.13,-0.092
152,배제성,15,13,1,3,0,0,1,6,3,0,0,2,0,0,2,0,0,0,0.231,0.333,0.462,0.795,0.89,0.73,-0.093
153,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
154,플렉센,10,7,1,0,0,0,0,0,1,0,0,1,1,0,4,0,0,1,0.000,0.200,0.000,0.200,0.88,-1.13,-0.099
155,라이트,11,8,1,1,0,0,0,1,0,0,0,3,0,0,2,1,0,0,0.125,0.364,0.125,0.489,0.99,-0.78,-0.114
156,박준표,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,4.46,-0.47,-0.114
157,핀토,15,12,1,4,2,0,0,6,0,0,1,3,0,0,2,0,0,0,0.333,0.467,0.500,0.967,1.08,-2.23,-0.118
158,김상수,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,2.12,-0.46,-0.118
159,안영명,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.000,0.000,0.000,0.000,1.12,-1.74,-0.124
160,정해영,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2.83,-1.00,-0.141
161,유원상,5,4,1,2,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0.500,0.600,0.750,1.350,1.46,-0.20,-0.142
162,정찬헌,12,12,1,3,1,0,0,4,0,0,0,0,0,0,4,0,0,0,0.250,0.250,0.333,0.583,0.79,-1.14,-0.150
163,장현식,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.500,0.500,0.500,1.000,1.92,-0.57,-0.161
164,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
165,이건욱,7,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.143,0.000,0.143,1.22,-1.87,-0.181
166,이영하,14,13,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0.231,0.286,0.231,0.517,1.19,-1.42,-0.199
167,원태인,11,10,1,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0.100,0.182,0.100,0.282,1.19,-2.18,-0.199
168,문경찬,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2.28,-1.02,-0.239
169,알칸타라,14,14,0,2,0,0,0,2,0,0,0,0,0,0,4,1,0,0,0.143,0.143,0.143,0.286,1.11,-4.22,-0.393
