,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
108,김성욱,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.82,-0.58,-0.042
109,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
110,최항,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,1.73,-0.54,-0.043
111,양석환,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.80,-0.58,-0.051
112,이명기,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,2.70,-0.51,-0.059
113,유강남,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.85,-1.40,-0.061
114,오태곤,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.77,-1.10,-0.077
115,전병우,4,4,1,2,1,0,0,3,1,0,0,0,0,0,0,1,0,0,0.500,0.500,0.750,1.250,1.03,0.30,-0.088
116,최지훈,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.85,-1.04,-0.088
117,로하스,6,5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.000,0.167,0.000,0.167,0.63,-1.34,-0.090
118,김혜성,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.23,-1.27,-0.108
119,장성우,5,5,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.200,0.200,0.200,0.400,1.06,-0.95,-0.108
120,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
121,김하성,5,4,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.000,0.200,0.000,0.200,1.47,-0.94,-0.146
