,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
44,강윤구,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.66,0.84,0.026
45,조영건,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1.48,0.35,0.026
46,서준원,7,7,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.286,0.286,0.286,0.571,0.91,-0.16,0.025
47,김택형,2,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,1.000,,,1.29,0.59,0.024
48,오현택,3,3,1,1,0,0,1,4,1,0,0,0,0,0,1,0,0,0,0.333,0.333,1.333,1.667,1.29,0.36,0.023
49,이승호,12,8,1,3,1,0,0,4,2,0,1,1,1,0,1,0,1,1,0.375,0.455,0.500,0.955,1.03,-0.06,0.022
50,신재웅,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.26,0.56,0.021
51,임창민,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.56,0.28,0.020
52,장웅정,2,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,1.19,0.23,0.020
53,김재윤,6,5,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0.200,0.333,0.200,0.533,1.19,-0.09,0.018
54,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
55,전유수,3,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667,1.000,0.46,-0.20,0.017
56,홍성민,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.37,0.38,0.015
57,변시원,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.500,0.500,0.500,1.000,0.25,-0.39,0.015
58,황동재,2,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.19,1.28,0.013
59,최영환,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0.000,0.39,-0.38,0.012
60,김현수,2,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.23,0.75,0.011
61,박준표,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.17,0.63,0.010
62,김종수,4,4,1,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.21,0.38,0.010
63,박민호,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.19,0.12,0.010
64,라이블리,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.000,0.667,0.000,0.667,1.46,0.32,0.010
65,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
66,안우진,3,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,1.50,-0.04,0.008
67,요키시,13,13,2,5,3,0,0,8,1,0,0,0,0,0,0,0,0,0,0.385,0.385,0.615,1.000,0.71,0.85,0.006
68,강재민,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.11,0.40,0.004
69,조상우,3,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1.08,-0.38,0.004
70,여건욱,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.11,0.40,0.004
71,김주온,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1.000,0.500,1.000,1.500,0.07,-0.05,0.004
72,김재열,1,1,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.05,0.63,0.004
73,이우찬,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.333,0.000,0.333,1.52,-0.18,0.004
74,이상규,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.08,0.28,0.003
75,한현희,4,4,2,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,1.06,1.04,0.003
76,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
77,이민호,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.200,0.200,0.200,0.400,0.45,-0.76,0.002
78,이원준,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.03,0.67,0.001
79,박진태,1,1,1,1,0,0,1,4,2,0,0,0,0,0,0,0,0,0,1.000,1.000,4.000,5.000,0.01,1.72,0.001
80,박정수,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.000,,,0.02,0.40,0.000
81,강동호,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.01,0.40,0.000
82,김기훈,5,4,2,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0.250,0.400,0.250,0.650,0.66,-0.74,0.000
83,김현준,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.01,0.67,0.000
84,이준영,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0.00,0.000
85,손동현,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.01,0.63,0.000
86,김건태,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.00,-0.26,0.000
87,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
88,양승철,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.000,0.667,0.000,0.667,0.07,1.18,0.000
89,하준호,2,1,0,1,1,0,0,2,1,0,0,1,0,0,0,0,0,0,1.000,1.000,2.000,3.000,0.03,1.12,0.000
90,이상화,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.05,-0.25,-0.001
91,김윤식,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.19,-0.06,-0.001
92,권오준,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.05,0.28,-0.001
93,김건국,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.03,-0.78,-0.001
94,서균,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.03,-0.93,-0.001
95,소이현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.05,-0.26,-0.001
96,송윤준,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.07,-0.18,-0.002
97,황인준,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.06,-0.54,-0.002
98,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
99,배민서,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.07,-0.38,-0.002
100,강지광,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.11,-0.25,-0.003
101,문광은,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.13,-0.26,-0.003
102,배제성,3,3,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667,1.000,0.69,0.43,-0.003
103,류희운,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.06,-0.46,-0.003
104,양현종,12,11,3,4,0,0,0,4,0,0,1,1,0,0,0,0,0,0,0.364,0.417,0.364,0.780,0.90,-0.45,-0.004
105,김재웅,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0.000,0.000,0.000,0.000,0.19,-1.28,-0.005
106,최동환,3,3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0.333,0.333,0.333,0.667,0.49,-0.74,-0.006
107,김진성,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.11,-0.44,-0.006
108,김영규,2,2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.20,1.16,-0.007
109,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
110,홍상삼,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.31,-0.12,-0.008
111,문동욱,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.33,-0.26,-0.008
112,조영우,6,6,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.333,0.667,0.23,-0.97,-0.008
113,김대우,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.19,-0.58,-0.009
114,조성운,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.12,-0.70,-0.009
115,원태인,7,7,1,2,0,0,1,5,1,0,0,0,0,0,0,0,0,0,0.286,0.286,0.714,1.000,0.96,-0.51,-0.012
116,고영창,2,2,0,2,1,0,0,3,2,0,1,0,0,0,0,0,0,0,1.000,1.000,1.500,2.500,0.41,1.55,-0.012
117,김주한,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,0.59,-0.47,-0.015
118,윤정현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.67,-0.18,-0.016
119,이승현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.69,-0.26,-0.018
120,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
121,구승민,3,3,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667,1.000,0.30,-0.21,-0.018
122,정찬헌,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.37,-0.23,-0.019
123,홍정우,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.15,-1.29,-0.019
124,박진우,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.74,-0.26,-0.019
125,이인복,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,2.21,0.29,-0.020
126,백승건,3,3,1,1,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0.333,0.333,1.333,1.667,0.34,0.56,-0.020
127,강동연,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.000,0.000,0.000,0.000,0.72,-0.65,-0.025
128,김세현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.98,-0.12,-0.025
129,김대현,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.07,-0.26,-0.027
130,김범수,3,3,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.333,0.333,0.667,1.000,1.15,-0.48,-0.030
131,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
132,윌슨,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0.90,-0.18,-0.030
133,김진영,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,1.02,-0.07,-0.030
134,김민우,7,7,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0.286,0.286,0.286,0.571,1.10,-0.12,-0.032
135,송은범,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.65,-0.38,-0.033
136,브리검,4,4,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.250,0.250,0.250,0.500,0.91,-0.44,-0.035
137,김태훈,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.49,-0.56,-0.037
138,양기현,3,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.500,0.667,0.500,1.167,0.84,0.20,-0.042
139,김선기,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.60,-0.82,-0.043
140,전상현,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.85,-0.58,-0.044
141,박진형,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.86,-0.38,-0.044
142,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
143,임정호,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.80,-0.18,-0.045
144,이건욱,10,10,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0.100,0.100,0.100,0.200,1.06,-0.58,-0.046
145,이보근,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.83,-0.26,-0.047
146,김대우,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.200,0.200,0.200,0.400,0.71,-0.62,-0.049
147,김윤수,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0.62,-0.16,-0.049
148,서폴드,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.71,-0.77,-0.057
149,원종현,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,1.39,-0.05,-0.057
150,소형준,10,9,1,2,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0.222,0.300,0.222,0.522,0.78,-0.73,-0.058
151,김민,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.76,-1.06,-0.061
152,김민수,6,6,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0.64,-0.44,-0.064
153,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
154,최채흥,7,7,1,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0.286,0.286,0.286,0.571,0.87,-0.47,-0.065
155,양현,6,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.167,0.167,0.167,0.333,1.35,-1.08,-0.068
156,장시환,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.250,0.250,0.250,0.500,0.95,-0.81,-0.072
157,켈리,7,7,0,1,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0.143,0.143,0.286,0.429,0.87,-0.66,-0.072
158,뷰캐넌,5,5,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0.200,0.200,0.200,0.400,0.97,-1.78,-0.074
159,황영국,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,1.21,0.59,-0.080
160,임기영,5,4,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0.000,0.200,0.000,0.200,0.96,-1.04,-0.085
161,주권,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.18,-0.99,-0.091
162,구창모,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.42,-0.82,-0.104
163,쿠에바스,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.83,-1.14,-0.105
164,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
165,박세웅,7,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0.000,0.000,0.000,0.000,1.06,-1.53,-0.130
166,정우람,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,5.46,-0.47,-0.141
167,오승환,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,5.14,-0.54,-0.142
168,진해수,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,2.77,-1.19,-0.144
169,유원상,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.36,-1.04,-0.145
170,문승원,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.19,-1.53,-0.146
171,이정용,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,1.74,-1.68,-0.153
172,배재환,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0.000,0.250,0.000,0.250,1.24,-1.75,-0.179
