,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
157,이대은,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,2.26,-0.26,-0.058
158,장웅정,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.26,-0.63,-0.062
159,원태인,7,7,0,2,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0.286,0.286,0.286,0.571,1.00,-0.52,-0.064
160,노경은,6,5,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.000,0.167,0.000,0.167,0.87,-0.83,-0.068
161,김상수,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2.85,-0.47,-0.073
162,원종현,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.01,-0.63,-0.077
163,김윤수,6,6,0,1,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0.167,0.167,0.167,0.333,1.26,-0.02,-0.079
164,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
165,김원중,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,1.56,-0.60,-0.082
166,홍상삼,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.12,-0.88,-0.083
167,김대우,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.89,-0.93,-0.088
168,샘슨,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,0.69,-1.37,-0.095
169,최채흥,9,8,1,2,1,0,1,6,4,0,0,0,0,0,2,0,0,1,0.250,0.222,0.750,0.972,1.09,-0.41,-0.097
170,뷰캐넌,6,6,0,2,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0.333,0.333,0.333,0.667,0.94,-0.73,-0.101
171,조현우,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.000,0.000,0.000,0.000,1.10,-0.94,-0.110
172,최성훈,7,5,0,1,1,0,0,2,0,0,0,2,0,0,0,1,0,0,0.200,0.429,0.400,0.829,0.58,-0.66,-0.116
173,조상우,3,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,1.51,-0.97,-0.116
174,김민우,6,6,0,2,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0.333,0.333,0.333,0.667,1.12,-1.40,-0.116
175,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
176,박세웅,12,9,1,2,1,0,0,3,0,0,0,3,0,0,4,1,0,0,0.222,0.417,0.333,0.750,1.00,-1.40,-0.126
177,전상현,4,3,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0.000,0.250,0.000,0.250,2.33,-1.09,-0.128
178,라이트,12,10,0,2,0,0,0,2,1,0,0,1,1,0,4,1,0,0,0.200,0.333,0.200,0.533,1.15,-1.51,-0.129
179,윤정현,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,1.33,-1.59,-0.137
180,황영국,3,3,1,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.333,0.333,0.333,0.667,1.17,-0.38,-0.137
181,루친스키,9,9,1,1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0.111,0.111,0.111,0.222,1.00,-1.44,-0.144
182,진해수,6,5,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0.200,0.333,0.200,0.533,1.79,-1.00,-0.147
183,임기영,7,7,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,1.07,-1.82,-0.163
184,이민우,9,8,1,1,0,0,0,1,0,0,0,1,0,0,3,1,0,0,0.125,0.222,0.125,0.347,1.08,-1.97,-0.164
185,가뇽,6,6,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0.000,0.000,0.000,0.000,1.40,-1.54,-0.180
186,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
187,이영준,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.000,0.000,0.000,0.000,2.48,-1.21,-0.186
188,브룩스,6,6,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.000,0.000,0.000,0.000,1.01,-2.36,-0.193
189,서폴드,6,5,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0.000,0.167,0.000,0.167,1.41,-3.19,-0.236
190,소형준,14,13,0,1,0,0,0,1,1,0,0,1,0,0,4,0,0,0,0.077,0.143,0.077,0.220,1.28,-3.23,-0.279
