,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
75,이원석,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.03,-0.47,-0.001
76,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
77,박준영,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.04,-0.47,-0.001
78,로맥,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.08,-0.26,-0.002
79,박민우,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.12,-0.12,-0.003
80,이지영,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.11,-0.12,-0.003
81,김혜성,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.06,-0.44,-0.003
82,이천웅,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.13,-0.26,-0.003
83,김성민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.10,-0.47,-0.003
84,장운호,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.12,-0.18,-0.003
85,송광민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.15,-0.26,-0.004
86,박동원,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.16,-0.18,-0.004
87,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
88,김태진,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.18,-0.18,-0.005
89,송민섭,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0.000,,,0.22,-0.33,-0.005
90,정주현,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.42,-0.36,-0.006
91,김태군,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.23,-0.26,-0.006
92,박찬호,2,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.500,0.500,0.500,1.000,1.03,0.50,-0.006
93,정은원,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.22,-0.34,-0.006
94,오선진,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.000,0.000,0.000,0.000,0.25,-0.41,-0.007
95,김동한,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,0.17,-0.66,-0.007
96,허정협,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,0.15,-0.57,-0.007
97,노수광,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.31,-0.12,-0.008
98,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
99,임종찬,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.36,-0.34,-0.010
100,박한결,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,1.15,-0.23,-0.011
101,고종욱,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.53,-0.23,-0.011
102,김병희,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,,0.000,,,0.55,-0.18,-0.011
103,정진호,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.21,-0.50,-0.012
104,도태훈,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.49,-0.26,-0.013
105,정훈,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.81,-0.23,-0.014
106,오지환,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.17,-0.85,-0.015
107,신본기,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.58,-0.12,-0.015
108,이홍구,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.60,-0.26,-0.015
109,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
110,민병헌,2,2,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0.500,0.500,1.000,1.500,0.62,-0.03,-0.015
111,조한민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.50,-0.25,-0.015
112,이형종,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.65,-0.82,-0.016
113,로하스,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.21,-1.03,-0.016
114,양석환,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.38,-0.60,-0.016
115,김민혁,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.37,-0.49,-0.018
116,김성현,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.43,-0.44,-0.022
117,이학주,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.90,-0.26,-0.023
118,손아섭,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.96,-0.18,-0.024
119,황재균,4,4,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,0.42,-0.28,-0.026
120,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
121,김응민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.23,-0.60,-0.029
122,박해민,3,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.69,-0.75,-0.031
123,김준태,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.333,0.667,0.53,0.04,-0.033
124,구자욱,3,2,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.333,0.000,0.333,0.47,-0.33,-0.033
125,이명기,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.32,-0.12,-0.034
126,한동민,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.45,-0.26,-0.037
127,추재현,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.71,-0.38,-0.037
128,양의지,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.74,-0.38,-0.037
129,김지찬,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.78,-0.72,-0.041
130,강백호,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2.09,-0.82,-0.054
131,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
132,김선빈,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.000,0.000,0.000,0.000,1.23,-1.23,-0.054
133,이용규,2,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.000,0.500,0.000,0.500,0.43,-0.50,-0.056
134,한동희,4,4,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.250,0.250,0.250,0.500,0.79,-0.66,-0.058
135,정보근,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2.32,-0.26,-0.059
136,오태곤,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,2.60,-0.84,-0.060
137,이상호,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.17,-0.44,-0.060
138,권희동,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,0.93,-0.62,-0.069
139,나지완,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,3.70,-1.42,-0.183
140,유민상,2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.500,0.500,0.500,1.000,2.96,-0.16,-0.187
