,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
153,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
154,이민호,7,7,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0.429,0.429,0.429,0.857,0.91,-0.57,-0.075
155,원태인,5,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.000,0.200,0.000,0.200,1.03,-0.71,-0.078
156,유원상,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.40,-0.63,-0.079
157,양현,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,1.79,-0.56,-0.083
158,박민호,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,0.94,-1.19,-0.089
159,정해영,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,2.71,-0.50,-0.093
160,정우영,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.51,-1.37,-0.117
161,김원중,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,1.57,-0.56,-0.118
162,차우찬,5,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.000,0.200,0.000,0.200,1.37,-1.20,-0.119
163,노경은,8,8,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0.250,0.250,0.250,0.500,1.06,-0.99,-0.120
164,상대,타석,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,타율,출루,장타,OPS,avLI,RE24,WPA
165,최채흥,6,5,1,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0.200,0.333,0.400,0.733,1.12,-0.98,-0.124
166,박시영,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000,0.000,0.000,0.000,5.35,-0.82,-0.134
167,브리검,3,3,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.333,0.333,0.333,0.667,1.10,-1.37,-0.137
168,박세웅,11,10,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0.000,0.091,0.000,0.091,0.99,-1.74,-0.142
169,최지광,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.000,0.000,0.000,0.000,2.98,-0.66,-0.163
170,데스파이네,11,11,0,3,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0.273,0.273,0.273,0.546,1.16,-2.51,-0.182
171,배재환,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.000,0.000,0.000,0.000,1.56,-2.22,-0.195
